TotalItems,DistinctItems,MaxItems,Entropy,TotalSale,Frequency,CustomerCountry,MonthSale,WeekSale,MonthFrequency,WeekFrequency,Recency,MonthItems,WeekItems,MonthDistinctItems,WeekDistinctItems,EntropyMonth,EntropyWeek,CustomerLabel
34,4,34,2.0,9.1,4,United Kingdom,0.91,0.228,0.4,0.1,68,3.4,0.85,0.4,0.1,1.0,1.0,low-spending
22,3,22,1.585,10.55,3,United Kingdom,1.758,0.44,0.5,0.125,174,3.667,0.917,0.5,0.125,1.0,1.0,low-spending
52,4,52,2.0,6.27,4,United Kingdom,1.045,0.251,0.667,0.16,170,8.667,2.08,0.667,0.16,1.0,1.0,low-spending
148,13,148,3.7,14.24,13,United Kingdom,1.78,0.43200000000000005,1.625,0.39399999999999996,10,18.5,4.485,1.625,0.39399999999999996,0.46799999999999997,0.6990000000000001,low-spending
78,7,78,2.807,14.22,7,United Kingdom,1.58,0.395,0.778,0.19399999999999998,91,8.667,2.167,0.778,0.19399999999999998,1.0,1.0,low-spending
1,63,20,5.725,184.4,111,United Kingdom,16.764,3.923,10.091000000000001,2.362,1,1.0,1.0,9.545,2.255,3.3689999999999998,4.446000000000001,medium-spending
746,72,148,6.001,235.47,102,United Kingdom,19.622,4.709,8.5,2.04,16,62.167,14.92,8.0,1.98,2.657,3.198,high-spending
443,32,68,4.769,173.59,57,Germany,14.466,3.338,4.75,1.0959999999999999,9,36.917,8.519,4.667,1.0959999999999999,3.043,3.6310000000000002,medium-spending
814,87,225,6.376,198.37,94,United Kingdom,19.837,4.723,9.4,2.238,52,81.4,19.381,9.1,2.238,2.1319999999999997,2.513,high-spending
1010,101,188,6.345,535.36,249,United Kingdom,53.536,12.45,24.9,5.791,41,101.0,23.488000000000003,23.7,5.721,3.055,3.4189999999999996,high-spending
166,18,166,4.17,32.83,18,United Kingdom,3.283,0.763,1.8,0.419,47,16.6,3.86,1.8,0.419,1.0,1.0,low-spending
454,91,149,6.332000000000001,330.66,134,United Kingdom,30.06,7.348,12.182,2.978,30,41.273,10.089,11.636,2.9560000000000004,2.428,2.82,high-spending
1469,27,84,3.93,658.19,208,United Kingdom,54.849,13.164000000000001,17.333,4.16,26,122.417,29.38,9.583,3.3,3.3169999999999997,4.468999999999999,high-spending
391,43,376,5.359,133.39,51,United Kingdom,12.126,2.838,4.636,1.085,17,35.545,8.318999999999999,4.636,1.085,0.615,0.615,medium-spending
1183,119,241,6.752000000000001,396.85,151,Australia,33.071,7.937,12.583,3.02,2,98.583,23.66,11.917,2.92,2.762,3.303,high-spending
544,56,316,5.797999999999999,134.24,57,Switzerland,11.187000000000001,2.6319999999999997,4.75,1.1179999999999999,316,45.333,10.667,4.75,1.1179999999999999,0.99,0.99,medium-spending
125,53,92,5.605,141.76,66,United Kingdom,20.250999999999998,5.063,9.429,2.3569999999999998,148,17.857,4.4639999999999995,8.0,2.0,0.927,0.927,high-spending
289,20,130,4.127,45.55,33,Germany,4.141,0.9690000000000001,3.0,0.7020000000000001,17,26.273000000000003,6.149,2.818,0.7020000000000001,2.784,3.154,low-spending
63,25,63,4.548,62.96,30,United Kingdom,6.296,1.499,3.0,0.7140000000000001,54,6.3,1.5,2.5,0.595,1.0,1.0,medium-spending
12,1,12,1.0,2.55,1,United Kingdom,0.255,0.064,0.1,0.025,66,1.2,0.3,0.1,0.025,1.0,1.0,low-spending
208,20,208,4.322,36.45,20,United Kingdom,5.207000000000001,1.2570000000000001,2.8569999999999998,0.69,139,29.714000000000002,7.172000000000001,2.8569999999999998,0.69,1.0,1.0,low-spending
28,4,28,2.0,13.4,4,United Kingdom,1.34,0.327,0.4,0.098,61,2.8,0.6829999999999999,0.4,0.098,1.0,1.0,low-spending
88,34,44,5.037,90.05,38,United Kingdom,15.008,3.915,6.332999999999999,1.652,311,14.667,3.826,6.167000000000001,1.609,0.9540000000000001,0.9540000000000001,medium-spending
1143,110,340,6.711,300.45,126,United Kingdom,42.92100000000001,11.128,18.0,4.667,3,163.286,42.333,18.0,4.667,1.993,1.993,high-spending
71,9,71,3.17,23.1,9,Germany,2.31,0.5920000000000001,0.9,0.231,69,7.1,1.821,0.9,0.231,1.0,1.0,low-spending
78,9,78,3.17,24.45,9,United Kingdom,2.2230000000000003,0.52,0.818,0.191,19,7.091,1.66,0.818,0.191,1.0,1.0,low-spending
562,58,267,5.776,158.99,70,Italy,14.454,3.4560000000000004,6.364,1.5219999999999998,23,51.091,12.217,6.364,1.5219999999999998,1.7919999999999998,1.867,medium-spending
217,99,111,6.581,260.83,110,United Kingdom,23.712,5.55,10.0,2.34,18,19.727,4.617,9.182,2.149,0.9940000000000001,0.9940000000000001,high-spending
119,22,95,4.385,66.61,27,United Kingdom,6.055,1.3880000000000001,2.455,0.562,12,10.818,2.479,2.0,0.542,1.0,1.104,medium-spending
124,14,74,3.75,48.45,16,United Kingdom,9.69,2.4219999999999997,3.2,0.8,205,24.8,6.2,3.2,0.8,0.9990000000000001,1.49,medium-spending
4983,474,276,8.4,3249.94,1724,United Kingdom,270.828,62.498999999999995,143.667,33.154,1,415.25,95.82700000000001,110.167,31.0,3.5239999999999996,5.404,high-spending
21,4,21,2.0,9.7,4,United Kingdom,9.7,2.425,4.0,1.0,314,21.0,5.25,4.0,1.0,1.0,1.0,medium-spending
294,25,114,4.582,45.41,29,United Kingdom,5.046,1.297,3.222,0.8290000000000001,98,32.667,8.4,3.222,0.8290000000000001,1.5390000000000001,1.5390000000000001,low-spending
42,5,42,2.322,13.85,5,United Kingdom,13.85,3.4619999999999997,5.0,1.25,320,42.0,10.5,5.0,1.25,1.0,1.0,medium-spending
397,123,397,6.943,245.29,123,United Kingdom,35.041,8.76,17.570999999999998,4.393,148,56.714,14.179,17.570999999999998,4.393,1.0,1.0,high-spending
29,13,29,3.7,42.0,13,United Kingdom,4.667,1.135,1.444,0.35100000000000003,83,3.222,0.784,1.444,0.35100000000000003,1.0,1.0,low-spending
576,58,396,5.781000000000001,143.58,72,United Kingdom,14.357999999999999,3.59,7.2,1.8,67,57.6,14.4,7.2,1.8,0.924,0.924,medium-spending
488,50,312,5.624,107.14,52,United Kingdom,9.74,2.381,4.727,1.156,29,44.364,10.844000000000001,4.727,1.156,1.0490000000000002,1.0490000000000002,medium-spending
22,2,22,1.0,2.9,2,United Kingdom,0.414,0.1,0.28600000000000003,0.069,142,3.1430000000000002,0.759,0.28600000000000003,0.069,1.0,1.0,low-spending
62,9,62,3.17,23.14,9,United Kingdom,2.104,0.503,0.818,0.196,24,5.636,1.348,0.818,0.196,1.0,1.0,low-spending
6,6,6,2.585,12.65,6,United Kingdom,6.325,1.581,3.0,0.75,291,3.0,0.75,3.0,0.75,1.0,1.0,medium-spending
260,42,127,5.359,92.94,45,United Kingdom,7.745,1.936,3.75,0.938,9,21.666999999999998,5.417000000000001,3.583,0.8959999999999999,1.507,1.507,medium-spending
1,2,1,0.9179999999999999,8.05,3,United Kingdom,0.6709999999999999,0.161,0.25,0.06,26,1.0,1.0,0.25,0.06,1.295,1.295,low-spending
1118,116,338,6.819,262.0,124,United Kingdom,23.818,5.955,11.273,2.818,36,101.63600000000001,25.409000000000002,11.182,2.795,1.913,1.913,high-spending
170,19,170,4.248,37.75,19,United Kingdom,12.583,3.432,6.332999999999999,1.7269999999999999,270,56.667,15.455,6.332999999999999,1.7269999999999999,1.0,1.0,medium-spending
133,20,134,4.297,58.19,21,United Kingdom,4.849,1.188,1.75,0.429,1,11.083,2.714,1.75,0.429,0.25,0.25,low-spending
57,7,37,2.807,21.65,7,United Kingdom,1.804,0.433,0.583,0.14,171,4.75,1.14,0.583,0.14,0.998,1.3419999999999999,low-spending
56,5,56,2.322,5.89,5,United Kingdom,2.945,0.982,2.5,0.833,304,28.0,9.333,2.5,0.833,1.0,1.0,low-spending
84,8,54,2.948,17.6,9,United Kingdom,1.6,0.38299999999999995,0.818,0.196,22,7.636,1.8259999999999998,0.818,0.196,0.9179999999999999,0.9179999999999999,low-spending
75,15,75,3.907,39.85,15,United Kingdom,5.693,1.5330000000000001,2.1430000000000002,0.5770000000000001,160,10.714,2.885,2.1430000000000002,0.5770000000000001,1.0,1.0,medium-spending
504,60,245,5.907,140.18,60,United Kingdom,15.575999999999999,3.6889999999999996,6.667000000000001,1.579,79,56.0,13.263,6.667000000000001,1.579,0.9840000000000001,0.9840000000000001,medium-spending
80,8,80,3.0,15.2,8,United Kingdom,15.2,7.6,8.0,4.0,333,80.0,40.0,8.0,4.0,1.0,1.0,medium-spending
1,1,1,1.0,4.25,1,United Kingdom,2.125,0.85,0.5,0.2,111,1.0,1.0,0.5,0.2,1.379,1.379,low-spending
1431,162,1431,7.34,370.68,162,Switzerland,185.34,61.78,81.0,27.0,305,715.5,238.5,81.0,27.0,1.0,1.0,high-spending
783,79,478,6.251,234.53099999999998,89,United Kingdom,19.544,4.7860000000000005,7.417000000000001,1.8159999999999998,4,65.25,15.98,7.417000000000001,1.8159999999999998,0.961,0.961,high-spending
132,17,134,4.059,47.91,18,United Kingdom,3.992,0.958,1.5,0.36,44,11.0,2.64,1.4169999999999998,0.36,0.431,0.9,low-spending
715,62,224,5.875,159.67,74,United Kingdom,13.306,3.259,6.167000000000001,1.51,1,59.583,14.592,6.082999999999999,1.49,2.302,2.302,medium-spending
559,43,128,5.294,143.3,63,United Kingdom,13.027000000000001,3.049,5.727,1.34,18,50.818000000000005,11.894,5.545,1.34,2.431,2.736,medium-spending
257,43,140,5.354,133.88,49,United Kingdom,12.171,2.7889999999999997,4.455,1.021,10,23.364,5.354,4.1819999999999995,0.958,1.308,1.308,medium-spending
1347,163,352,7.153,478.14,243,United Kingdom,43.467,10.173,22.090999999999998,5.17,19,122.455,28.66,21.455,5.0,2.46,2.501,high-spending
792,87,262,6.372000000000001,230.45,95,United Kingdom,23.045,5.359,9.5,2.209,47,79.2,18.419,9.3,2.1630000000000003,1.864,1.9980000000000002,high-spending
34,5,24,2.322,14.15,5,United Kingdom,1.286,0.322,0.455,0.114,38,3.091,0.773,0.455,0.114,2.465,2.6010000000000004,low-spending
493,112,213,6.715,286.59,138,United Kingdom,31.843000000000004,7.961,15.333,3.833,187,54.778,13.694,15.333,3.833,1.5719999999999998,1.5719999999999998,high-spending
467,23,66,4.34,158.45,61,United Kingdom,13.204,3.301,5.083,1.271,9,38.917,9.729,4.833,1.25,3.248,4.265,medium-spending
52,25,52,4.644,51.25,25,United Kingdom,5.694,1.4240000000000002,2.778,0.6940000000000001,95,5.778,1.444,2.778,0.6940000000000001,1.0,1.0,medium-spending
376,35,376,5.129,31.53,35,United Kingdom,6.306,1.659,7.0,1.8419999999999999,212,75.2,19.789,7.0,1.8419999999999999,1.0,1.0,medium-spending
211,39,104,5.2139999999999995,78.56,47,United Kingdom,6.547000000000001,1.571,3.917,0.94,341,17.583,4.22,3.917,0.94,0.986,0.986,medium-spending
100,11,100,3.4589999999999996,18.4,11,United Kingdom,2.6289999999999996,0.6809999999999999,1.571,0.40700000000000003,157,14.286,3.7039999999999997,1.571,0.40700000000000003,1.0,1.0,low-spending
605,100,201,6.4479999999999995,381.42,167,United Kingdom,31.785,7.479,13.917,3.275,124,50.417,11.863,12.75,3.275,1.8419999999999999,2.266,high-spending
24,7,15,2.807,17.55,7,United Kingdom,1.462,0.35100000000000003,0.583,0.14,167,2.0,0.48,0.583,0.14,1.0,1.0,low-spending
148,14,148,3.807,19.23,14,United Kingdom,9.615,3.205,7.0,2.333,666,74.0,24.666999999999998,7.0,2.333,1.0,1.0,medium-spending
129,49,73,5.593999999999999,123.02,51,United Kingdom,10.252,2.46,4.25,1.02,1,10.75,2.58,4.083,1.0,1.0,0.997,medium-spending
77,9,46,3.17,22.19,9,United Kingdom,2.4659999999999997,0.569,1.0,0.231,44,8.556000000000001,1.974,1.0,0.231,1.296,1.296,low-spending
70,7,70,2.807,17.3,7,United Kingdom,4.325,1.081,1.75,0.43799999999999994,235,17.5,4.375,1.75,0.43799999999999994,1.0,1.0,low-spending
170,20,176,4.297,37.69,21,France,4.188,0.966,2.333,0.5379999999999999,74,18.889,4.359,2.222,0.5379999999999999,1.0,0.20600000000000002,low-spending
99,23,162,4.438,85.17,33,United Kingdom,7.742999999999999,1.936,3.0,0.75,35,9.0,2.25,3.0,0.75,1.005,1.005,medium-spending
57,16,42,3.9219999999999997,45.99,20,United Kingdom,9.198,2.19,4.0,0.9520000000000001,195,11.4,2.714,3.2,0.762,1.0,1.0,medium-spending
135,12,66,3.5469999999999997,22.24,13,United Kingdom,2.022,0.46299999999999997,1.182,0.271,10,12.273,2.812,1.091,0.271,1.0,1.577,low-spending
694,70,356,6.095,143.41,75,United Kingdom,11.950999999999999,2.927,6.25,1.531,5,57.833,14.163,6.25,1.531,1.527,1.527,medium-spending
736,118,176,6.7860000000000005,247.52,143,United Kingdom,22.502,5.266,13.0,3.043,15,66.90899999999999,15.66,12.455,3.0,2.248,2.713,high-spending
218,23,180,4.379,61.25,28,United Kingdom,5.568,1.3319999999999999,2.545,0.609,26,19.817999999999998,4.739,2.545,0.609,1.2919999999999998,1.2919999999999998,medium-spending
1101,77,274,6.105,271.26,122,United Kingdom,24.66,5.771,11.091,2.596,18,100.09100000000001,23.426,10.727,2.596,2.6460000000000004,2.889,high-spending
230,24,230,4.585,57.26,24,United Kingdom,5.726,1.3630000000000002,2.4,0.5710000000000001,50,23.0,5.476,2.4,0.5710000000000001,1.0,1.0,medium-spending
24,2,12,1.0,7.9,2,United Kingdom,0.878,0.226,0.222,0.057,98,2.667,0.6859999999999999,0.222,0.057,0.529,0.529,low-spending
441,144,116,7.029,416.87,200,Spain,37.897,8.685,18.182000000000002,4.167,11,40.091,9.187999999999999,17.182000000000002,4.083,2.228,2.475,high-spending
275,37,184,5.183,94.41,39,United Kingdom,8.583,2.052,3.545,0.848,26,25.0,5.978,3.364,0.804,0.84,0.84,medium-spending
551,61,194,5.781000000000001,128.56,76,United Kingdom,12.856,3.214,7.6,1.9,63,55.1,13.775,7.6,1.9,2.097,2.097,medium-spending
30,1,12,1.0,10.2,4,Belgium,1.4569999999999999,0.364,0.5710000000000001,0.14300000000000002,11,4.2860000000000005,1.071,0.5710000000000001,0.107,2.452,2.43,low-spending
213,27,117,4.755,66.68,27,United Kingdom,6.062,1.389,2.455,0.562,11,19.364,4.438,2.455,0.562,0.9890000000000001,0.9890000000000001,medium-spending
192,15,94,3.852,30.69,17,United Kingdom,2.79,0.667,1.545,0.37,20,17.455,4.1739999999999995,1.545,0.37,0.894,1.501,low-spending
481,120,163,6.751,346.86,163,United Kingdom,28.905,7.079,13.583,3.327,4,40.083,9.816,12.667,3.286,1.97,2.627,high-spending
150,22,52,4.379,85.3,28,United Kingdom,7.755,1.815,2.545,0.596,19,13.636,3.1910000000000003,2.273,0.596,2.151,2.4419999999999997,medium-spending
80,12,96,3.585,28.08,12,United Kingdom,2.34,0.562,1.0,0.24,51,6.667000000000001,1.6,1.0,0.24,0.485,0.485,low-spending
10,1,10,1.0,1.65,1,United Kingdom,0.33,0.092,0.2,0.055999999999999994,218,2.0,0.556,0.2,0.055999999999999994,0.65,0.65,low-spending
360,50,123,5.431,144.8,71,United Kingdom,12.067,2.955,5.917000000000001,1.449,5,30.0,7.347,5.167000000000001,1.367,2.069,2.418,medium-spending
29,8,29,3.0,18.5,8,United Kingdom,1.85,0.451,0.8,0.195,61,2.9,0.7070000000000001,0.8,0.195,1.0,1.0,low-spending
62,6,62,2.585,9.08,6,United Kingdom,1.8159999999999998,0.478,1.2,0.316,214,12.4,3.263,1.2,0.316,1.0,1.0,low-spending
1810,166,554,7.2860000000000005,394.37,199,United Kingdom,35.852,8.391,18.090999999999998,4.234,18,164.545,38.510999999999996,18.090999999999998,4.234,2.391,2.597,high-spending
40,19,40,4.248,57.35,19,United Kingdom,9.558,2.4930000000000003,3.167,0.826,181,6.667000000000001,1.739,3.167,0.826,1.0,1.0,medium-spending
56,19,56,4.248,35.24,19,United Kingdom,11.747,3.2039999999999997,6.332999999999999,1.7269999999999999,267,18.667,5.091,6.332999999999999,1.7269999999999999,1.0,1.0,medium-spending
85,9,85,3.17,20.98,9,France,4.196000000000001,1.0490000000000002,1.8,0.45,206,17.0,4.25,1.8,0.45,1.0,1.0,low-spending
117,15,117,3.907,48.55,15,United Kingdom,5.394,1.245,1.6669999999999998,0.385,71,13.0,3.0,1.6669999999999998,0.385,1.0,1.0,medium-spending
441,45,441,5.492000000000001,88.79,45,United Kingdom,9.866,2.2769999999999997,5.0,1.1540000000000001,74,49.0,11.308,5.0,1.1540000000000001,1.0,1.0,medium-spending
78,49,78,5.615,104.45,49,United Kingdom,9.495,2.271,4.455,1.065,20,7.091,1.696,4.455,1.065,1.0,1.0,medium-spending
1148,79,240,6.115,239.9,119,United Kingdom,21.809,4.998,10.818,2.479,11,104.36399999999999,23.916999999999998,10.727,2.458,2.6010000000000004,2.9930000000000003,high-spending
948,89,213,6.415,206.77,103,United Kingdom,25.846,6.67,12.875,3.323,58,118.5,30.581,12.75,3.29,2.6069999999999998,2.798,high-spending
281,27,93,4.696000000000001,64.14,31,France,5.831,1.4580000000000002,2.818,0.705,39,25.545,6.386,2.818,0.705,1.975,1.975,medium-spending
172,20,138,4.2780000000000005,59.78,22,United Kingdom,5.978,1.494,2.2,0.55,66,17.2,4.3,2.2,0.55,0.7340000000000001,1.2830000000000001,medium-spending
427,46,233,5.5120000000000005,110.12,47,United Kingdom,10.011000000000001,2.447,4.273,1.044,33,38.818000000000005,9.488999999999999,4.273,1.044,1.0,1.0,medium-spending
1521,145,180,6.7620000000000005,509.41,323,United Kingdom,46.31,10.839,29.364,6.872000000000001,13,138.273,32.361999999999995,27.455,6.787000000000001,3.0439999999999996,3.517,high-spending
253,60,253,5.843999999999999,122.56,70,United Kingdom,12.255999999999998,2.989,7.0,1.7069999999999999,61,25.3,6.171,6.0,1.463,1.0,1.0,medium-spending
16,1,16,1.0,4.15,1,Spain,0.415,0.10099999999999999,0.1,0.024,54,1.6,0.39,0.1,0.024,1.0,1.0,low-spending
63,23,27,4.502,61.79,24,United Kingdom,5.149,1.261,2.0,0.49,3,5.25,1.286,2.0,0.49,2.271,2.612,low-spending
84,34,38,5.011,100.86,42,United Kingdom,10.086,2.401,4.2,1.0,48,8.4,2.0,4.1,0.976,1.5290000000000001,1.5290000000000001,medium-spending
309,29,177,4.84,86.61,30,United Kingdom,21.651999999999997,6.186,7.5,2.1430000000000002,121,77.25,22.070999999999998,7.5,2.1430000000000002,1.046,1.046,high-spending
209,59,209,5.853,109.7,61,United Kingdom,12.189,3.0469999999999997,6.778,1.694,454,23.221999999999998,5.806,6.556,1.639,1.0,1.0,medium-spending
234,35,96,4.953,118.62,47,United Kingdom,14.828,3.595,5.875,1.4240000000000002,117,29.25,7.091,5.75,1.3940000000000001,2.048,2.048,medium-spending
482,74,257,6.127999999999999,190.1,90,United Kingdom,17.282,4.045,8.182,1.915,19,43.818000000000005,10.255,8.091000000000001,1.8940000000000001,1.423,1.423,medium-spending
48,5,48,2.322,10.75,5,United Kingdom,5.375,1.536,2.5,0.7140000000000001,297,24.0,6.857,2.5,0.7140000000000001,1.0,1.0,medium-spending
604,106,195,6.598,348.13,152,United Kingdom,38.681,8.926,16.889,3.897,72,67.111,15.487,16.555999999999997,3.821,2.394,2.394,high-spending
37,7,41,2.807,28.25,7,Germany,2.825,0.6890000000000001,0.7,0.171,58,3.7,0.902,0.7,0.171,0.45399999999999996,0.45399999999999996,low-spending
298,54,166,5.6610000000000005,137.94,65,United Kingdom,12.54,2.9989999999999997,5.909,1.413,22,27.090999999999998,6.478,5.818,1.391,1.544,1.544,medium-spending
86,11,62,3.4589999999999996,25.84,11,United Kingdom,2.5839999999999996,0.615,1.1,0.262,50,8.6,2.048,1.1,0.262,0.9540000000000001,0.9540000000000001,low-spending
575,53,258,5.656000000000001,137.42,61,United Kingdom,11.452,2.804,5.083,1.245,1,47.917,11.735,5.083,1.245,1.631,1.631,medium-spending
396,39,396,5.285,82.23,39,United Kingdom,9.137,2.222,4.333,1.054,85,44.0,10.703,4.333,1.054,1.0,1.0,medium-spending
124,17,124,4.087,47.9,17,United Kingdom,47.9,23.95,17.0,8.5,697,124.0,62.0,17.0,8.5,1.0,1.0,high-spending
233,22,102,4.306,132.03,38,United Kingdom,16.504,3.883,4.75,1.1179999999999999,108,29.125,6.853,3.75,1.088,1.348,1.933,medium-spending
963,75,539,6.122000000000001,252.63,99,United Kingdom,22.965999999999998,5.492000000000001,9.0,2.1519999999999997,26,87.545,20.935,8.818,2.1519999999999997,1.382,1.5530000000000002,high-spending
102,11,54,3.4589999999999996,22.55,11,United Kingdom,2.05,0.47,1.0,0.22899999999999998,11,9.273,2.125,1.0,0.22899999999999998,0.9890000000000001,0.9890000000000001,low-spending
322,98,168,6.593999999999999,213.05,102,United Kingdom,19.368,4.632,9.273,2.217,20,29.273000000000003,7.0,9.091000000000001,2.174,0.997,0.997,high-spending
515,45,287,5.397,146.37,58,United Kingdom,13.306,3.114,5.273,1.234,17,46.818000000000005,10.957,5.182,1.234,0.9990000000000001,1.089,medium-spending
716,56,123,5.556,256.65,102,United Kingdom,23.331999999999997,5.461,9.273,2.17,18,65.09100000000001,15.234000000000002,8.182,2.0,2.155,2.813,high-spending
66,7,66,2.807,16.55,7,Italy,1.379,0.325,0.583,0.13699999999999998,354,5.5,1.294,0.583,0.13699999999999998,1.0,1.0,low-spending
176,18,93,4.122,60.62,20,United Kingdom,5.511,1.347,1.818,0.444,27,16.0,3.911,1.818,0.444,1.0,1.0,medium-spending
28,2,28,1.0,9.1,2,United Kingdom,0.91,0.217,0.2,0.048,50,2.8,0.667,0.2,0.048,1.0,1.0,low-spending
28,2,28,1.0,2.5,2,United Kingdom,0.20800000000000002,0.051,0.16699999999999998,0.040999999999999995,3,2.333,0.5710000000000001,0.16699999999999998,0.040999999999999995,1.459,1.9180000000000001,low-spending
188,20,44,4.322,47.24,20,United Kingdom,3.937,0.945,1.6669999999999998,0.4,26,15.667,3.76,1.6669999999999998,0.4,3.483,4.505,low-spending
312,78,57,6.171,238.18,93,United Kingdom,23.818,4.58,9.3,1.788,54,31.2,6.0,9.0,1.7690000000000001,2.2430000000000003,2.6010000000000004,high-spending
406,34,165,4.942,75.22,46,United Kingdom,7.522,1.835,4.6,1.122,60,40.6,9.902000000000001,4.4,1.122,1.776,2.136,medium-spending
111,15,105,3.907,44.78,15,United Kingdom,5.598,1.445,1.875,0.484,127,13.875,3.5810000000000004,1.875,0.484,0.84,0.84,medium-spending
15,4,11,2.0,4.67,4,United Kingdom,0.584,0.146,0.5,0.125,25,1.875,0.469,0.5,0.125,1.52,1.52,low-spending
1868,156,432,7.112,523.01,219,United Kingdom,47.54600000000001,11.37,19.909000000000002,4.761,24,169.81799999999998,40.609,19.182000000000002,4.6739999999999995,2.6260000000000003,3.136,high-spending
174,17,86,4.059,35.36,18,Germany,3.215,0.804,1.636,0.409,39,15.818,3.955,1.636,0.409,1.984,2.365,low-spending
77,8,36,2.948,13.45,9,United Kingdom,1.2229999999999999,0.28600000000000003,0.818,0.191,16,7.0,1.6380000000000001,0.818,0.191,2.187,2.332,low-spending
14,2,16,1.0,7.9,2,United Kingdom,0.988,0.247,0.25,0.062,485,1.75,0.43799999999999994,0.25,0.062,0.9940000000000001,0.9940000000000001,low-spending
185,23,125,4.524,52.98,23,United Kingdom,7.569,1.892,3.286,0.821,152,26.429000000000002,6.607,3.286,0.821,0.9179999999999999,0.9179999999999999,medium-spending
322,36,180,5.17,91.3,36,United Kingdom,11.412,2.767,4.5,1.091,117,40.25,9.758,4.5,1.091,1.8419999999999999,1.8419999999999999,medium-spending
